unixtime,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10
1747647601,20626.9,1357.7,336.5,186.5,21.2,1.9,,0,0,0,3.2,3.5,3.6,3.7,33.8,24.5,29,1,3,5
1747648201,22161.5,1519.2,371.2,178.8,21.2,3.8,,0,0,0,3.4,3.6,3.6,3.6,34.5,24.6,32,1,3,5
1747648801,23132.7,1667.3,453.8,184.6,23.1,5.8,,0,0,0,3.9,4.2,4.4,4.5,34.3,24.6,29,1,4,6
1747649401,20998.1,1403.8,392.3,155.8,15.4,9.6,,0,0,0,3.2,3.4,3.4,3.4,34.1,24.6,33,1,3,5
1747650001,23430.8,1555.8,471.2,215.4,23.1,9.6,,0,0,0,4.2,4.5,4.6,4.7,34.6,24.7,30,1,4,6
1747650602,22628.8,1561.5,430.8,276.9,28.8,5.8,,0,0,0,4,4.4,4.6,4.7,34.5,24.7,32,1,4,6
1747651201,19769.2,1357.7,409.6,215.4,44.2,3.8,,0,0,0,3.6,3.8,3.8,3.8,33.6,24.8,29,1,3,5
1747651801,20721.2,1525,471.2,209.6,23.1,9.6,,0,0,0,3.4,3.9,4.1,4.2,33.9,24.8,31,1,3,5
1747652401,22784.6,1819.2,540.4,265.4,40.4,3.8,,0,0,0,3.5,3.9,4,4.1,34.4,24.8,32,1,5,8
1747653001,23388.5,1900,598.1,280.8,21.2,1.9,,0,0,0,4.1,4.3,4.3,4.3,34.8,24.8,31,1,5,8
1747653601,22646.2,1757.7,519.2,225,28.8,1.9,,0,0,0,3.8,4,4,4,34.5,24.8,33,1,5,8
1747654201,23090.4,1644.2,461.5,171.2,23.1,3.8,,0,0,0,3.2,3.8,4.2,4.3,34.1,24.8,33,1,3,5
1747654801,22611.5,1700,398.1,178.8,13.5,1.9,,0,0,0,4.1,4.5,4.6,4.7,33.8,24.8,33,1,3,5
1747655401,21196.2,1526.9,403.8,126.9,13.5,0,,0,0,0,3.6,3.8,3.8,3.8,33.6,24.8,32,1,3,5
1747656001,20065.4,1346.2,326.9,140.4,13.5,1.9,,0,0,0,3.2,3.5,3.5,3.6,33.3,24.8,34,1,4,6
1747656601,19044.2,1475,373.1,144.2,7.7,0,,0,0,0,2.9,3,3,3,33.3,24.9,32,1,2,4
1747657201,18634.6,1348.1,400,148.1,15.4,3.8,,0,0,0,3.1,3.4,3.6,3.7,33.5,24.9,33,1,2,4
1747657801,18096.2,1250,411.5,138.5,13.5,1.9,,0,0,0,3.1,3.2,3.2,3.2,32.7,25,33,1,2,4
1747658401,18488.5,1448.1,346.2,125,11.5,1.9,,0,0,0,3.4,4,4.4,4.6,32.7,25,34,1,,
1747659001,18407.7,1288.5,350,171.2,11.5,5.8,,0,0,0,2.8,3.1,3.2,3.2,32.5,25,31,1,2,4
1747659601,24492.3,1961.5,548.1,198.1,5.8,7.7,,0,0,0,3.3,3.6,3.8,3.9,32.7,25,33,1,3,5
1747660201,25200,2103.8,553.8,161.5,21.2,5.8,,0,0,0,4.4,4.7,4.8,4.9,32.7,25,32,1,4,6
1747660801,22317.3,1859.6,519.2,169.2,23.1,5.8,,0,0,0,3.6,3.8,3.8,3.8,31.5,25.1,32,1,3,5
1747661401,24119.2,1998.1,426.9,180.8,28.8,7.7,,0,0,0,3.7,4.1,4.3,4.4,32,25,41,1,3,5
1747662001,27567.3,2098.1,476.9,130.8,15.4,1.9,,0,0,0,4.5,5.1,5.5,5.6,32.2,25,36,1,4,6
1747662601,28092.3,2071.2,409.6,134.6,15.4,1.9,,0,0,0,4.5,5.2,5.6,5.8,32.2,25,33,1,4,6
1747663201,29263.5,2063.5,423.1,138.5,19.2,1.9,,0,0,0,4.9,5.5,5.8,6,32.2,25,32,1,3,5
1747663801,31005.8,2426.9,444.2,180.8,23.1,7.7,,0,0,0,5.1,5.7,6,6.1,32.2,25,31,1,3,5
1747664401,21738.5,1650,400,136.5,11.5,1.9,,0,0,0,3.7,4.1,4.3,4.4,31.2,25,31,1,4,6
1747665001,16859.6,1209.6,290.4,169.2,26.9,3.8,,0,0,0,2.9,3.3,3.4,3.5,30.3,25.1,30,1,3,5
1747665601,18786.5,1296.2,355.8,134.6,19.2,0,,0,0,0,3.2,3.4,3.4,3.4,31.3,25.1,27,1,2,4
1747666201,21703.8,1596.2,342.3,123.1,15.4,3.8,,0,0,0,3.5,3.7,3.7,3.7,31.5,25,32,1,3,5
1747666801,25200,1984.6,413.5,128.8,5.8,1.9,,0,0,0,4.4,5.2,5.8,6,31.7,24.9,29,1,3,5
1747667401,27888.5,2109.6,476.9,126.9,3.8,0,,0,0,0,4.4,4.8,5.1,5.2,31.9,24.9,32,1,3,5
1747668001,28213.5,2244.2,534.6,109.6,9.6,0,,0,0,0,4.9,5.1,5.1,5.1,32,24.8,28,1,3,5
1747668602,26430.8,1994.2,430.8,126.9,1.9,0,,0,0,0,3.9,4.4,4.6,4.7,32.2,24.8,30,1,4,6
1747669201,25828.8,1907.7,473.1,94.2,9.6,0,,0,0,0,4.4,4.9,5.2,5.3,32.3,24.7,32,1,3,5
1747669801,26438.5,1998.1,384.6,92.3,9.6,0,,0,0,0,4.3,4.7,4.8,4.9,32.5,24.7,31,1,3,5
1747670401,26551.9,1930.8,357.7,67.3,3.8,0,,0,0,0,4.6,4.9,4.9,4.9,32.6,24.7,32,1,3,5
1747671001,26326.9,2007.7,415.4,75,5.8,0,,0,0,0,4.4,4.6,4.6,4.6,32.7,24.6,30,1,2,4
1747671601,26332.7,1901.9,403.8,107.7,3.8,0,,0,0,0,4,4.3,4.4,4.4,32.7,24.6,30,1,3,5
1747672201,25596.2,1909.6,405.8,67.3,1.9,0,,0,0,0,4.2,4.4,4.4,4.4,32.8,24.6,31,1,3,5
1747672801,25561.5,1776.9,423.1,88.5,0,0,,0,0,0,4.2,4.8,5.2,5.3,32.8,24.6,29,1,3,5
1747673401,25088.5,1759.6,400,75,3.8,0,,0,0,0,3.9,4.3,4.4,4.5,32.9,24.6,31,1,3,5
1747674001,25069.2,1882.7,380.8,73.1,5.8,0,,0,0,0,3.9,4.1,4.1,4.1,33,24.6,31,1,3,5
1747674601,24434.6,1767.3,334.6,61.5,3.8,0,,0,0,0,3.7,4,4.1,4.2,33,24.6,31,1,3,5
1747675201,24426.9,1621.2,348.1,73.1,0,0,,0,0,0,3.7,4.3,4.8,5,33.1,24.6,31,1,3,5
1747675801,24113.5,1663.5,328.8,50,0,0,,0,0,0,4.3,5.1,5.7,5.9,33.2,24.6,30,1,2,4
1747676401,23290.4,1723.1,317.3,57.7,1.9,0,,0,0,0,3.7,4,4.2,4.3,33.2,24.5,32,1,3,5
1747677002,23642.3,1640.4,305.8,53.8,0,0,,0,0,0,3.7,4,4.1,4.2,33.3,24.5,34,1,,
1747677601,23288.5,1540.4,290.4,71.2,7.7,0,,0,0,0,3.5,4,4.2,4.4,33.3,24.5,30,1,3,5
1747678201,22376.9,1467.3,265.4,42.3,3.8,0,,0,0,0,3.2,3.4,3.4,3.4,33.4,24.5,31,1,2,4
1747678801,22492.3,1517.3,348.1,65.4,0,0,,0,0,0,3.7,3.9,3.9,3.9,33.4,24.5,31,1,3,5
1747679401,21996.2,1526.9,315.4,36.5,1.9,0,,0,0,0,3.8,4.2,4.4,4.5,33.4,24.5,31,1,2,4
1747680001,22125,1553.8,275,44.2,3.8,0,,0,0,0,3.6,3.8,3.8,3.8,33.5,24.5,32,1,2,4
1747680601,21426.9,1405.8,305.8,50,0,0,,0,0,0,3.5,3.7,3.7,3.7,33.5,24.5,31,1,2,4
1747681201,21425,1523.1,271.2,38.5,0,0,,0,0,0,3.5,4,4.2,4.3,33.5,24.5,32,1,2,4
1747681801,20698.1,1300,267.3,34.6,1.9,0,,0,0,0,3.3,3.6,3.7,3.7,33.6,24.5,30,1,2,4
1747682401,20401.9,1319.2,261.5,32.7,1.9,0,,0,0,0,3.9,4,4,4,33.6,24.5,34,1,,
1747683001,20026.9,1251.9,269.2,30.8,0,0,,0,0,0,3.2,3.6,3.8,3.9,33.6,24.5,32,1,2,4
1747683601,19648.1,1238.5,230.8,46.2,0,0,,0,0,0,3.4,3.9,4.1,4.3,33.7,24.5,32,1,2,4
1747684201,19513.5,1325,203.8,34.6,0,0,,0,0,0,2.9,3.1,3.1,3.1,33.7,24.5,32,1,3,5
1747684801,19086.5,1240.4,213.5,50,1.9,0,,0,0,0,3.4,3.5,3.5,3.5,33.7,24.5,32,1,2,4
1747685401,18728.8,1153.8,211.5,21.2,1.9,0,,0,0,0,2.9,3.3,3.5,3.5,33.7,24.5,31,1,2,4
1747686001,18619.2,1113.5,230.8,40.4,0,0,,0,0,0,2.8,3,3,3,33.8,24.5,33,1,2,4
1747686601,18311.5,1196.2,213.5,36.5,1.9,0,,0,0,0,2.9,3,3,3,33.8,24.4,32,1,2,4
1747687201,17653.8,1119.2,198.1,34.6,1.9,1.9,,0,0,0,2.8,3,3,3,33.9,24.5,30,1,2,4
1747687801,17551.9,1073.1,175,19.2,0,0,,0,0,0,2.9,3.2,3.4,3.5,33.9,24.5,31,1,1,2
1747688401,16944.2,1100,207.7,30.8,0,0,,0,0,0,2.4,2.5,2.5,2.5,33.9,24.4,34,1,2,4
1747689001,16738.5,1032.7,198.1,34.6,3.8,0,,0,0,0,2.1,2.2,2.2,2.2,33.9,24.4,29,1,2,4
1747689601,16557.7,1055.8,173.1,34.6,0,0,,0,0,0,2.5,2.6,2.6,2.6,34,24.4,31,1,2,4
1747690201,16309.6,1026.9,190.4,34.6,0,0,,0,0,0,2.2,2.3,2.3,2.3,34,24.4,31,1,2,4
1747690801,16248.1,1015.4,169.2,26.9,0,0,,0,0,0,2.6,2.8,2.8,2.9,34,24.4,33,1,2,4
1747691401,15382.7,959.6,209.6,26.9,1.9,0,,0,0,0,2.4,2.8,2.9,3,34.1,24.4,31,1,1,2
1747692001,15426.9,976.9,128.8,19.2,0,0,,0,0,0,2.5,2.6,2.6,2.6,34.1,24.4,28,1,2,4
1747692601,15226.9,938.5,163.5,21.2,1.9,0,,0,0,0,2.2,2.4,2.4,2.4,34.1,24.4,31,1,1,2
1747693201,15096.2,863.5,159.6,23.1,0,0,,0,0,0,2.5,2.8,2.9,3,34.1,24.4,30,1,2,4
1747693801,14609.6,926.9,176.9,21.2,0,0,,0,0,0,2.6,2.7,2.7,2.7,34.2,24.4,32,1,2,4
1747694401,14415.4,832.7,148.1,17.3,0,0,,0,0,0,2.3,2.7,2.9,3,34.2,24.4,31,1,2,4
1747695001,14007.7,811.5,144.2,50,0,0,,0,0,0,2.3,2.6,2.8,2.9,34.3,24.4,31,1,1,2
1747695601,13926.9,790.4,157.7,28.8,0,0,,0,0,0,2.1,2.3,2.3,2.4,34.3,24.4,31,1,1,2
1747696201,13567.3,753.8,159.6,23.1,0,0,,0,0,0,2,2.2,2.2,2.2,34.3,24.4,31,1,1,2
1747696801,13769.2,848.1,142.3,34.6,0,0,,0,0,0,2.3,2.4,2.4,2.4,34.3,24.4,31,1,1,2
1747697401,13350,840.4,136.5,21.2,0,0,,0,0,0,2.1,2.2,2.2,2.2,34.4,24.4,31,1,1,2
1747698001,12978.8,775,132.7,11.5,0,0,,0,0,0,2.2,2.3,2.3,2.3,34.4,24.4,29,1,1,2
1747698601,13005.8,742.3,146.2,26.9,0,0,,0,0,0,1.9,2,2,2,34.4,24.4,31,1,2,4
1747699201,12650,778.8,126.9,17.3,0,0,,0,0,0,2.2,2.3,2.3,2.3,34.4,24.4,30,1,,
1747699801,12773.1,813.5,146.2,19.2,0,0,,0,0,0,1.8,1.9,1.9,1.9,34.5,24.4,29,1,1,2
1747700401,12507.7,730.8,128.8,17.3,0,0,,0,0,0,2.1,2.3,2.5,2.5,34.5,24.4,31,1,1,2
1747701001,12211.5,775,119.2,21.2,0,0,,0,0,0,2.1,2.4,2.6,2.7,34.5,24.4,29,1,1,2
1747701601,12038.5,619.2,134.6,19.2,0,0,,0,0,0,2.1,2.3,2.4,2.4,34.6,24.3,29,1,1,2
1747702201,12188.5,675,126.9,21.2,0,0,,0,0,0,2.1,2.4,2.5,2.6,34.6,24.4,31,1,1,2
1747702801,12026.9,732.7,150,23.1,0,0,,0,0,0,1.9,2,2,2,34.7,24.3,31,1,1,2
1747703401,12200,636.5,115.4,11.5,0,0,,0,0,0,1.7,1.8,1.8,1.8,34.7,24.3,30,1,1,2
1747704001,12180.8,661.5,128.8,17.3,0,0,,0,0,0,1.7,1.8,1.8,1.8,34.7,24.3,30,1,2,4
1747704601,11901.9,648.1,144.2,17.3,0,0,,0,0,0,1.9,2,2,2,34.7,24.3,32,1,,
1747705201,11832.7,632.7,126.9,13.5,3.8,0,,0,0,0,1.9,2.1,2.2,2.2,34.7,24.3,30,1,1,2
1747705801,11705.8,651.9,148.1,13.5,0,0,,0,0,0,1.9,2,2,2,34.7,24.3,28,1,1,2
1747706401,11742.3,665.4,123.1,15.4,0,0,,0,0,0,1.8,1.9,1.9,1.9,34.8,24.3,30,1,1,2
1747707001,12015.4,594.2,113.5,28.8,0,0,,0,0,0,2,2.1,2.1,2.1,34.8,24.3,29,1,1,2
1747707601,12019.2,576.9,119.2,15.4,0,0,,0,0,0,1.7,1.8,1.9,1.9,34.8,24.3,32,1,1,2
1747708201,11882.7,621.2,138.5,32.7,0,0,,0,0,0,1.9,2.2,2.3,2.4,34.8,24.3,31,1,1,2
1747708801,11592.3,655.8,138.5,19.2,1.9,0,,0,0,0,2,2.1,2.1,2.1,34.8,24.3,30,1,1,2
1747709401,11915.4,673.1,121.2,11.5,1.9,0,,0,0,0,1.8,1.9,1.9,1.9,34.9,24.3,32,1,1,2
1747710001,11419.2,586.5,98.1,17.3,0,0,,0,0,0,1.9,2,2,2,34.8,24.3,30,1,1,2
1747710601,12101.9,667.3,128.8,17.3,0,0,,0,0,0,2.4,2.5,2.5,2.5,34.9,24.3,30,1,1,2
1747711201,11757.7,653.8,107.7,21.2,0,0,,0,0,0,1.6,1.8,1.9,1.9,34.9,24.3,32,1,1,2
1747711801,12094.2,638.5,138.5,17.3,0,0,,0,0,0,1.7,1.8,1.8,1.8,34.9,24.3,29,1,1,2
1747712401,11907.7,663.5,126.9,15.4,0,0,,0,0,0,1.6,1.7,1.7,1.7,34.9,24.3,30,1,1,2
1747713001,12017.3,684.6,117.3,19.2,0,0,,0,0,0,1.6,1.7,1.7,1.7,34.9,24.3,30,1,1,2
1747713601,12200,601.9,119.2,11.5,0,0,,0,0,0,2.4,2.5,2.5,2.5,34.9,24.3,30,1,1,2
1747714201,12125,661.5,128.8,26.9,0,0,,0,0,0,1.9,2,2,2,35,24.2,32,1,,
1747714801,12676.9,734.6,126.9,30.8,0,0,,0,0,0,1.8,1.9,1.9,1.9,34.9,24.3,30,1,2,4
1747715401,17571.2,990.4,205.8,48.1,1.9,0,,0,0,0,3.1,3.3,3.3,3.3,35.6,24.2,29,1,2,4
1747716001,22946.2,1326.9,386.5,155.8,9.6,3.8,,0,0,0,3.6,3.8,3.8,3.8,40.2,24.2,27,1,2,4
1747716601,23288.5,1482.7,365.4,128.8,9.6,0,,0,0,0,4,4.4,4.6,4.7,40.1,24.2,28,1,3,5
1747717201,21440.4,1194.2,340.4,130.8,13.5,1.9,,0,0,0,3,3.2,3.2,3.2,39.5,24.2,28,1,2,4
1747717801,17336.5,1146.2,423.1,200,38.5,5.8,,0,0,0,2.8,3.1,3.1,3.2,37.9,24.2,29,1,4,6
1747718401,19025,1198.1,488.5,217.3,19.2,7.7,,0,0,0,3.1,3.3,3.3,3.3,39.9,24.2,31,1,2,4
1747719001,18388.5,1161.5,463.5,296.2,51.9,3.8,,0,0,0,3,3.2,3.3,3.3,39.2,24.2,36,1,3,5
1747719601,17948.1,1153.8,411.5,198.1,36.5,7.7,,0,0,0,3.4,3.5,3.5,3.5,38.8,24.2,37,1,4,6
1747720201,18971.2,1180.8,417.3,284.6,55.8,7.7,,0,0,0,3,3.2,3.3,3.3,39.5,24.3,33,1,4,6
1747720801,19859.6,1278.8,601.9,503.8,117.3,25,,0,0,0,3,3.2,3.2,3.2,40,24.3,32,1,6,9
1747721401,18669.2,1263.5,434.6,346.2,44.2,1.9,,0,0,0,3.4,3.6,3.6,3.6,39.3,24.3,31,1,3,5
1747722001,18501.9,1161.5,405.8,226.9,19.2,3.8,,0,0,0,3.5,3.7,3.7,3.7,39.7,24.4,33,1,5,8
1747722601,18244.2,1188.5,365.4,259.6,26.9,3.8,,0,0,0,2.8,3,3,3,39.9,24.5,34,1,2,4
1747723201,19046.2,1253.8,388.5,203.8,28.8,5.8,,0,0,0,3.1,3.2,3.2,3.2,39.4,24.6,33,1,2,4
1747723801,19473.1,1242.3,478.8,234.6,17.3,1.9,,0,0,0,3.4,3.5,3.5,3.5,39.4,24.7,33,1,3,5
1747724401,19275,1065.4,469.2,261.5,25,5.8,,0,0,0,3.9,4.1,4.2,4.2,39.4,24.7,33,1,2,4
1747725001,19507.7,1173.1,409.6,269.2,21.2,7.7,,0,0,0,3.4,3.6,3.6,3.6,40,24.8,33,1,4,6
1747725601,20198.1,1146.2,450,250,38.5,3.8,,0,0,0,3.3,3.4,3.4,3.4,39.8,24.8,32,1,3,5
1747726201,19523.1,1132.7,382.7,242.3,26.9,9.6,,0,0,0,3.1,3.4,3.5,3.5,39.2,24.9,38,1,5,8
1747726801,19088.5,1350,461.5,298.1,38.5,9.6,,0,0,0,3.2,3.4,3.4,3.4,39,24.9,37,1,3,5
1747727401,19907.7,1296.2,490.4,288.5,42.3,13.5,,0,0,0,3.5,3.6,3.6,3.6,38.8,25,29,1,4,6
1747728001,21421.2,1244.2,478.8,315.4,28.8,1.9,,0,0,0,3.6,3.7,3.7,3.7,39,25,35,1,4,6
1747728601,22309.6,1215.4,430.8,265.4,25,7.7,,0,0,0,4.1,4.3,4.3,4.3,38.9,25.1,35,1,4,6
1747729201,23273.1,1350,528.8,267.3,46.2,7.7,,0,0,0,3.9,4.1,4.1,4.1,38.7,25.2,33,1,4,6
1747729801,25638.5,1488.5,621.2,215.4,21.2,7.7,,0,0,0,4.3,4.5,4.5,4.5,38.3,25.2,33,1,3,5
1747730401,26586.5,1313.5,467.3,242.3,28.8,1.9,,0,0,0,4.1,4.3,4.3,4.3,38.3,25.2,32,1,,
1747731001,29294.2,1457.7,532.7,246.2,32.7,0,,0,0,0,4.4,4.9,5.1,5.2,37.9,25.2,33,1,3,5
1747731601,31382.7,1725,628.8,271.2,21.2,5.8,,0,0,0,5.5,5.8,5.8,5.8,37.6,25.2,28,1,5,8
1747732202,33044.2,1480.8,451.9,309.6,36.5,3.8,,0,0,0,5.2,5.4,5.4,5.4,37.7,25.2,34,1,4,6
1747732801,36205.8,1632.7,555.8,350,34.6,7.7,,0,0,0,6.3,6.6,6.6,6.6,37.8,25.1,33,1,5,8
1747733401,36503.8,1653.8,551.9,301.9,30.8,7.7,,0,0,0,5.6,5.9,5.9,5.9,37.5,25.1,33,1,5,8
1747734001,36057.7,1553.8,482.7,251.9,51.9,3.8,,0,0,0,5.6,5.9,5.9,5.9,38.1,25.2,32,1,5,8
1747734601,33686.5,1315.4,380.8,196.2,28.8,7.7,,0,0,0,5.9,6.2,6.2,6.2,38,25.3,31,1,3,5
1747735201,31801.9,1363.5,382.7,223.1,19.2,3.8,,0,0,0,5,5.3,5.3,5.3,37.2,25.3,30,1,4,6
1747735801,31278.8,1105.8,346.2,246.2,17.3,9.6,,0,0,0,4.5,4.7,4.7,4.7,37.2,25.3,31,1,4,6
1747736401,28901.9,1307.7,419.2,215.4,28.8,9.6,,0,0,0,5.1,5.3,5.3,5.3,36.8,25.4,36,1,4,6
1747737001,29815.4,1215.4,401.9,207.7,17.3,3.8,,0,0,0,4.3,4.5,4.5,4.5,36.3,25.4,32,1,,
1747737601,27446.2,1092.3,378.8,159.6,38.5,3.8,,0,0,0,4.3,4.5,4.5,4.5,36.6,25.4,38,1,4,6
1747738201,26234.6,1080.8,367.3,165.4,21.2,1.9,,0,0,0,4.7,5.1,5.3,5.4,37.2,25.4,34,1,5,8
1747738801,26167.3,1178.8,378.8,211.5,7.7,1.9,,0,0,0,3.8,4,4,4,36.8,25.3,35,1,2,4
1747739401,26390.4,1150,317.3,151.9,21.2,3.8,,0,0,0,4.7,5.1,5.2,5.3,37.2,25.3,32,1,2,4
1747740001,25790.4,1030.8,350,153.8,11.5,5.8,,0,0,0,3.8,4,4,4,37.2,25.3,32,1,2,4
1747740601,25832.7,1009.6,351.9,171.2,25,1.9,,0,0,0,4.1,4.3,4.3,4.3,37.5,25.3,32,1,2,4
1747741201,24913.5,1038.5,259.6,165.4,23.1,1.9,,0,0,0,4.3,4.6,4.6,4.6,37.3,25.3,29,1,2,4
1747741801,24444.2,1046.2,307.7,161.5,23.1,3.8,,0,0,0,4.1,4.3,4.3,4.3,36.9,25.3,31,1,3,5
1747742401,24376.9,1101.9,338.5,150,13.5,5.8,,0,0,0,3.9,4,4,4,36.8,25.3,36,1,4,6
1747743001,23873.1,1013.5,325,155.8,21.2,1.9,,0,0,0,4.4,4.6,4.6,4.6,36.7,25.3,31,1,3,5
1747743601,22519.2,976.9,340.4,186.5,15.4,1.9,,0,0,0,3.3,3.4,3.4,3.4,35.9,25.3,30,1,3,5
1747744201,22396.2,938.5,257.7,123.1,23.1,5.8,,0,0,0,3.7,3.9,3.9,3.9,36,25.4,33,1,3,5
1747744801,21375,1019.2,323.1,150,19.2,1.9,,0,0,0,3.4,3.6,3.6,3.6,35.7,25.3,30,1,3,5
1747745401,20684.6,919.2,280.8,142.3,11.5,0,,0,0,0,3,3.4,3.6,3.6,34.7,25.3,32,1,2,4
1747746001,20319.2,905.8,271.2,140.4,15.4,1.9,,0,0,0,3,3.2,3.2,3.2,35.1,25.3,26,1,1,2
1747746601,19698.1,903.8,280.8,125,17.3,1.9,,0,0,0,3.1,3.3,3.3,3.3,35.5,25.3,32,1,2,4
1747747201,20451.9,800,230.8,136.5,13.5,0,,0,0,0,3,3.2,3.2,3.2,35.6,25.3,32,1,2,4
1747747801,22026.9,853.8,273.1,157.7,25,3.8,,0,0,0,3.3,3.4,3.4,3.4,35.4,25.3,29,1,2,4
1747748401,22328.8,1025,267.3,142.3,21.2,1.9,,0,0,0,3.5,3.7,3.7,3.7,35.9,25.3,33,1,3,5
1747749001,22769.2,1084.6,278.8,175,17.3,7.7,,0,0,0,3.3,3.6,3.8,3.9,35.8,25.4,33,1,3,5
1747749601,23240.4,1065.4,259.6,153.8,25,3.8,,0,0,0,3.4,3.6,3.6,3.6,35.9,25.4,31,1,2,4
1747750201,23376.9,1032.7,280.8,134.6,11.5,0,,0,0,0,3.8,4,4,4,35.9,25.3,34,1,3,5
1747750801,24378.8,1111.5,238.5,128.8,11.5,3.8,,0,0,0,4.3,4.8,5.1,5.2,36.2,25.3,30,1,3,5
1747751401,24357.7,1084.6,290.4,148.1,11.5,5.8,,0,0,0,3.7,3.8,3.8,3.8,36.6,25.3,32,1,,
1747752001,24801.9,1092.3,303.8,146.2,15.4,3.8,,0,0,0,4,4.2,4.2,4.2,35.6,25.3,34,1,3,5
1747752601,25817.3,1180.8,278.8,111.5,11.5,3.8,,0,0,0,3.9,4.1,4.1,4.1,35.8,25.3,40,1,2,4
1747753201,23794.2,959.6,228.8,111.5,13.5,1.9,,0,0,0,4.1,4.3,4.3,4.3,35.2,25.3,36,1,3,5
1747753801,22651.9,882.7,238.5,86.5,11.5,0,,0,0,0,3.2,3.4,3.4,3.4,34.3,25.4,36,1,2,4
1747754401,21461.5,842.3,221.2,105.8,11.5,3.8,,0,0,0,3.6,3.7,3.7,3.7,34.1,25.5,35,1,2,4
1747755001,22405.8,984.6,303.8,126.9,17.3,1.9,,0,0,0,3.7,3.9,3.9,3.9,34.4,25.5,39,1,3,5
1747755601,22815.4,886.5,253.8,100,15.4,0,,0,0,0,3.9,4.1,4.1,4.1,34.7,25.4,35,1,2,4
1747756201,23561.5,851.9,234.6,96.2,5.8,0,,0,0,0,3.5,3.9,4.1,4.1,35,25.3,38,1,2,4
1747756801,23125,930.8,209.6,101.9,5.8,0,,0,0,0,3.5,3.6,3.6,3.6,35.1,25.2,35,1,2,4
1747757401,23019.2,959.6,242.3,82.7,3.8,0,,0,0,0,3.3,3.4,3.4,3.4,35.3,25.2,36,1,2,4
1747758001,23351.9,986.5,236.5,76.9,5.8,0,,0,0,0,3.7,3.9,3.9,3.9,35.4,25.1,36,1,2,4
1747758601,22517.3,984.6,248.1,76.9,9.6,0,,0,0,0,3.5,3.6,3.6,3.6,35.5,25.1,36,1,2,4
1747759201,23163.5,948.1,221.2,69.2,5.8,1.9,,0,0,0,3.7,3.8,3.8,3.8,35.5,25,39,1,3,5
1747759801,22738.5,1059.6,219.2,73.1,1.9,0,,0,0,0,3.7,3.9,3.9,3.9,35.6,25,36,1,2,4
1747760401,22969.2,988.5,221.2,61.5,5.8,0,,0,0,0,3.1,3.2,3.2,3.2,35.6,25,39,1,2,4
1747761001,22440.4,963.5,200,63.5,3.8,0,,0,0,0,3.6,3.8,3.8,3.8,35.7,25,38,1,3,5
1747761601,22265.4,1130.8,267.3,57.7,1.9,1.9,,0,0,0,3,3.2,3.2,3.2,35.7,25,39,1,2,4
1747762201,22019.2,1115.4,223.1,50,1.9,0,,0,0,0,3.6,4.3,4.8,5,35.7,25,38,1,2,4
1747762801,22198.1,1078.8,280.8,38.5,1.9,0,,0,0,0,3.7,4.1,4.4,4.5,35.8,25,37,1,2,4
1747763401,22340.4,1123.1,292.3,44.2,1.9,0,,0,0,0,3.5,3.7,3.7,3.7,35.8,24.9,36,1,3,5
1747764001,22117.3,1138.5,255.8,44.2,0,0,,0,0,0,3.8,4,4,4,35.8,24.9,38,1,3,5
1747764601,21942.3,1036.5,209.6,57.7,7.7,0,,0,0,0,3.5,3.6,3.6,3.6,35.8,24.9,38,1,2,4
1747765201,22126.9,1046.2,275,42.3,1.9,0,,0,0,0,3.4,3.6,3.6,3.6,35.8,24.9,37,1,2,4
1747765801,21809.6,996.2,209.6,57.7,1.9,0,,0,0,0,3.4,3.6,3.6,3.6,35.8,24.9,37,1,2,4
1747766401,21617.3,1113.5,248.1,44.2,0,0,,0,0,0,3.4,3.6,3.6,3.6,35.8,24.9,37,1,2,4
1747767001,22286.5,1101.9,211.5,40.4,5.8,0,,0,0,0,3.5,3.7,3.7,3.7,35.9,24.9,41,1,,
1747767601,21473.1,1100,219.2,13.5,1.9,0,,0,0,0,3.4,3.5,3.5,3.5,35.9,24.9,37,1,2,4
1747768201,21890.4,1130.8,200,34.6,0,0,,0,0,0,3.6,3.7,3.7,3.7,35.9,24.9,39,1,2,4
1747768801,21317.3,1080.8,226.9,40.4,1.9,0,,0,0,0,3.6,3.8,3.8,3.8,35.9,24.9,37,1,2,4
1747769401,21557.7,1075,238.5,44.2,0,0,,0,0,0,3,3.1,3.1,3.1,35.9,24.8,37,1,2,4
1747770001,21742.3,1128.8,188.5,38.5,1.9,0,,0,0,0,3.1,3.6,3.9,4,35.9,24.8,37,1,2,4
1747770601,22226.9,1075,201.9,44.2,0,0,,0,0,0,3.5,3.9,4.1,4.2,36,24.8,37,1,2,4
1747771201,22278.8,1180.8,267.3,34.6,5.8,0,,0,0,0,3.3,3.7,4,4.1,36,24.8,39,1,2,4
1747771801,22651.9,1013.5,219.2,42.3,0,1.9,,0,0,0,3.4,3.8,4,4.1,36,24.8,36,1,1,2
1747772401,22634.6,1036.5,230.8,40.4,3.8,0,,0,0,0,3,3.2,3.3,3.4,36,24.8,38,1,2,4
1747773001,22594.2,1113.5,198.1,57.7,3.8,0,,0,0,0,3.2,3.4,3.4,3.4,36,24.8,37,1,2,4
