unixtime,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10
1746801002,26950,1107.7,313.5,169.2,25,0,,42.13805,24.75069833,229.1,4,4.2,4.2,4.2,28.6,26.8,31,1,2,4
1746801602,26111.5,1148.1,307.7,186.5,26.9,3.8,,42.13805,24.75069833,229.1,3.9,4.1,4.1,4.1,29.8,26.5,29,1,2,4
1746802203,28165.4,1296.2,338.5,184.6,30.8,7.7,,42.13805,24.75069833,229.1,4.5,4.7,4.7,4.7,30.7,25.9,34,1,3,5
1746802802,28798.1,1284.6,363.5,186.5,42.3,1.9,,42.13805,24.75069833,229.1,4.1,4.3,4.3,4.3,31.7,25.3,30,1,3,5
1746803403,30307.7,1342.3,363.5,194.2,46.2,5.8,,42.13805,24.75069833,229.1,4,4.2,4.2,4.2,32.3,25.1,35,1,2,4
1746804002,29746.2,1253.8,353.8,163.5,40.4,1.9,,42.13805,24.75069833,229.1,4.3,4.7,4.9,5,33.5,24.7,35,1,3,5
1746804602,31338.5,1400,392.3,169.2,42.3,7.7,,42.13805,24.75069833,229.1,4.7,5.2,5.4,5.5,36.2,24.2,34,1,4,6
1746805203,33863.5,1571.2,409.6,192.3,30.8,1.9,,42.13805,24.75069833,229.1,4.4,4.6,4.6,4.6,36.4,23.9,35,1,3,5
1746805802,33021.2,1553.8,371.2,182.7,40.4,3.8,,42.13805,24.75069833,229.1,5.5,5.8,5.8,5.8,37.2,23.6,33,1,3,5
1746806403,33565.4,1453.8,423.1,207.7,40.4,11.5,,42.13805,24.75069833,229.1,5.6,5.9,5.9,5.9,37.8,23.4,35,1,6,9
1746807002,33573.1,1692.3,513.5,336.5,57.7,9.6,,42.13805,24.75069833,229.1,5.1,5.6,5.8,5.9,38.3,23.1,34,1,5,8
1746807602,31703.8,1436.5,446.2,246.2,38.5,7.7,,42.13805,24.75069833,229.1,5.1,5.8,6.1,6.3,39.5,23,36,1,6,9
1746808203,33965.4,1857.7,603.8,328.8,63.5,1.9,,42.13805,24.75069833,229.1,5.3,5.6,5.6,5.6,40.2,22.9,37,1,10,14
1746808802,42959.6,2059.6,671.2,428.8,80.8,15.4,,42.13805,24.75069833,229.1,7.6,8.2,8.3,8.4,42.2,22.6,33,1,6,9
1746809402,52555.8,3217.3,823.1,392.3,82.7,7.7,,42.13805,24.75069833,229.1,10.4,12,12.9,13.3,43.1,22.4,40,1,12,17
1746810002,65867.3,3826.9,846.2,361.5,50,3.8,,42.13805,24.75069833,229.1,6.6,7,7,7,44,22.2,33,1,6,9
1746810602,43498.1,2376.9,648.1,275,53.8,9.6,,42.13805,24.75069833,229.1,6.8,7.1,7.1,7.1,44.6,22.1,34,1,8,12
1746811202,45157.7,2896.2,809.6,353.8,65.4,7.7,,42.13805,24.75069833,229.1,5.1,5.9,6.5,6.7,40.6,22,39,1,4,6
1746811802,31586.5,1667.3,438.5,211.5,42.3,11.5,,42.13805,24.75069833,229.1,5.8,6.4,6.7,6.8,39.2,22,37,1,5,8
1746812402,42996.2,2325,442.3,203.8,48.1,1.9,,42.13805,24.75069833,229.1,4.4,4.9,5.1,5.2,38.8,21.8,34,1,4,6
1746813002,30686.5,1892.3,446.2,176.9,28.8,1.9,,42.13805,24.75069833,229.1,4.7,5.2,5.4,5.5,38.9,21.7,32,1,3,5
1746813602,27503.8,1744.2,413.5,196.2,19.2,1.9,,42.13805,24.75069833,229.1,5.3,5.8,6,6.1,40.1,21.6,34,1,4,6
1746814202,32103.8,2794.2,525,205.8,32.7,5.8,,42.13805,24.75069833,229.1,4.5,4.7,4.7,4.7,42.6,21.4,37,1,5,8
1746814802,29894.2,1694.2,473.1,192.3,23.1,3.8,,42.13805,24.75069833,229.1,4.9,5.3,5.4,5.5,42.1,21.3,36,1,3,5
1746815402,32630.8,2061.5,476.9,225,34.6,9.6,,42.13805,24.75069833,229.1,5.1,5.4,5.4,5.4,51,20.6,37,1,4,6
1746816003,34334.6,1655.8,344.2,178.8,28.8,1.9,,42.13805,24.75069833,229.1,5.9,6.6,6.9,7.1,56.6,19.9,33,1,4,6
1746816602,36601.9,1919.2,344.2,182.7,15.4,1.9,,42.13805,24.75069833,229.1,5.8,6.1,6.1,6.1,59.8,19.2,37,1,4,6
1746817202,37096.2,1951.9,361.5,184.6,40.4,1.9,,42.13805,24.75069833,229.1,6,6.3,6.3,6.3,61,19,33,1,3,5
1746817802,40278.8,1865.4,300,188.5,28.8,1.9,,42.13805,24.75069833,229.1,6.9,7.5,7.8,7.9,61.1,18.9,34,1,4,6
1746818402,43021.2,1850,363.5,146.2,5.8,0,,42.13805,24.75069833,229.1,6.6,7.4,7.8,7.9,61.5,18.9,31,1,3,5
1746819002,45028.8,1896.2,353.8,203.8,15.4,0,,42.13805,24.75069833,229.1,7.2,8,8.3,8.5,61.9,18.8,33,1,3,5
1746819602,46109.6,1886.5,330.8,176.9,11.5,0,,42.13805,24.75069833,229.1,7,7.3,7.3,7.3,62.3,18.7,34,1,,
1746820203,45098.1,1786.5,371.2,175,17.3,5.8,,42.13805,24.75069833,229.1,7,7.4,7.4,7.4,63.2,18.6,39,1,4,6
1746820802,50544.2,1853.8,417.3,176.9,17.3,1.9,,42.13805,24.75069833,229.1,8.1,8.5,8.5,8.5,64.5,18.5,33,1,5,8
1746821403,50730.8,2121.2,500,207.7,17.3,7.7,,42.13805,24.75069833,229.1,6.9,7.2,7.2,7.2,64.1,18.4,37,1,4,6
1746822003,45628.8,2048.1,484.6,180.8,21.2,0,,42.13805,24.75069833,229.1,6.3,6.6,6.6,6.6,63.6,18.2,37,1,4,6
1746822602,40609.6,1826.9,332.7,146.2,9.6,5.8,,42.13805,24.75069833,229.1,5.9,6.7,7.2,7.4,64.4,17.9,35,1,4,6
1746823202,38475,1630.8,263.5,167.3,30.8,5.8,,42.13805,24.75069833,229.1,6.1,6.4,6.4,6.4,65.4,17.7,32,1,3,5
1746823802,39323.1,1807.7,305.8,171.2,19.2,0,,42.13805,24.75069833,229.1,5.6,5.9,5.9,5.9,65.8,17.4,34,1,4,6
1746824402,36403.8,1528.8,355.8,144.2,15.4,1.9,,42.13805,24.75069833,229.1,5.7,6,6,6,65.6,17.3,35,1,3,5
1746825003,0,0,0,0,0,0,,42.13805,24.75069833,229.1,6.9,7.2,7.2,7.2,65.9,17.3,38,1,3,5
1746825602,44317.3,1698.1,340.4,180.8,11.5,3.8,,42.13805,24.75069833,229.1,5.9,6.2,6.2,6.2,65.7,17.2,35,1,3,5
1746826202,37182.7,1655.8,286.5,84.6,15.4,0,,42.13805,24.75069833,229.1,5.8,6.1,6.1,6.1,67,17,33,1,3,5
1746826802,36307.7,1642.3,321.2,103.8,13.5,3.8,,42.13805,24.75069833,229.1,6.3,6.6,6.6,6.6,67.7,17,34,1,3,5
1746827403,38115.4,1613.5,282.7,150,11.5,0,,42.13805,24.75069833,229.1,6.4,6.7,6.7,6.7,68,16.8,38,1,6,9
1746828002,38576.9,1711.5,300,157.7,19.2,0,,42.13805,24.75069833,229.1,6,6.3,6.3,6.3,67.3,16.7,34,1,5,8
1746828603,39125,1880.8,280.8,151.9,19.2,5.8,,42.13805,24.75069833,229.1,6.5,7.2,7.6,7.8,68.1,16.7,35,1,4,6
1746829203,40248.1,1875,319.2,153.8,17.3,1.9,,42.13805,24.75069833,229.1,7.2,7.5,7.5,7.5,69.4,16.5,37,1,5,8
1746829803,44450,1940.4,355.8,128.8,13.5,1.9,,42.13805,24.75069833,229.1,7.3,7.7,7.7,7.7,69.7,16.3,38,1,4,6
1746830403,48598.1,2015.4,380.8,142.3,13.5,0,,42.13805,24.75069833,229.1,8.2,8.6,8.6,8.6,73.2,16,36,1,5,8
1746831002,49598.1,2423.1,338.5,153.8,15.4,0,,42.13805,24.75069833,229.1,9.3,10.6,11.2,11.5,78.5,15.3,34,1,6,9
1746831602,56573.1,2811.5,403.8,163.5,21.2,0,,42.13805,24.75069833,229.1,10.3,10.8,10.8,10.8,81.7,14.8,36,1,6,9
1746832203,62034.6,3221.2,428.8,167.3,13.5,0,,42.13805,24.75069833,229.1,10.6,11.9,12.6,12.9,83.9,14.5,38,1,5,8
1746832803,62857.7,3117.3,398.1,155.8,7.7,1.9,,42.13805,24.75069833,229.1,11.6,12.7,13.2,13.4,85.3,14.2,39,1,,
1746833403,65311.5,3488.5,523.1,236.5,3.8,0,,42.13805,24.75069833,229.1,11.3,11.9,11.9,11.9,86.3,14.1,39,1,6,9
1746834002,64394.2,3517.3,513.5,175,13.5,3.8,,42.13805,24.75069833,229.1,12.3,12.9,12.9,12.9,86.7,14,33,1,6,9
1746834603,67325,3771.2,519.2,209.6,13.5,0,,42.13805,24.75069833,229.1,11.1,11.7,11.7,11.7,86.5,14,35,1,7,10
1746835202,63146.2,3513.5,492.3,144.2,7.7,1.9,,42.13805,24.75069833,229.1,10.2,10.7,10.7,10.7,86.7,14,33,1,7,10
1746835803,61217.3,3234.6,405.8,142.3,9.6,0,,42.13805,24.75069833,229.1,13.2,13.8,13.8,13.8,86.8,13.9,37,1,6,9
1746836402,72688.5,3307.7,401.9,175,15.4,1.9,,42.13805,24.75069833,229.1,12.9,13.6,13.6,13.6,87.4,13.9,34,1,6,9
1746837002,72467.3,3436.5,500,167.3,1.9,1.9,,42.13805,24.75069833,229.1,11.8,12.5,12.6,12.6,87.7,13.9,36,1,5,8
1746837602,69446.2,3655.8,511.5,182.7,15.4,0,,42.13805,24.75069833,229.1,12.6,14.7,15.9,16.5,87.8,13.9,37,1,6,9
1746838202,71930.8,3875,446.2,130.8,7.7,0,,42.13805,24.75069833,229.1,12.1,12.8,12.9,13,87.7,13.9,36,1,6,9
1746838802,72405.8,3836.5,480.8,157.7,13.5,0,,42.13805,24.75069833,229.1,13.5,14.2,14.2,14.2,88.3,13.9,36,1,6,9
1746839403,76996.2,4388.5,513.5,159.6,7.7,3.8,,42.13805,24.75069833,229.1,13.7,14.4,14.4,14.4,89.2,13.9,38,1,8,12
1746840002,77176.9,4442.3,628.8,176.9,7.7,0,,42.13805,24.75069833,229.1,13.1,13.7,13.7,13.7,88.2,13.9,35,1,6,9
1746840602,67550,3507.7,459.6,163.5,3.8,0,,42.13805,24.75069833,229.1,11.4,12,12,12,87.8,13.8,39,1,7,10
1746841202,66292.3,3398.1,400,138.5,3.8,0,,42.13805,24.75069833,229.1,12.9,13.7,13.8,13.9,88.7,13.8,37,1,6,9
1746841802,71132.7,3919.2,461.5,123.1,3.8,0,,42.13805,24.75069833,229.1,12.4,13,13,13,88.3,13.8,37,1,9,13
1746842402,73998.1,4015.4,467.3,117.3,5.8,0,,42.13805,24.75069833,229.1,12.2,12.8,12.9,12.9,88.2,13.8,37,1,6,9
1746843002,68063.5,3403.8,436.5,119.2,0,0,,42.13805,24.75069833,229.1,11.1,11.6,11.6,11.6,88.8,13.9,39,1,6,9
1746843603,62686.5,3525,413.5,140.4,5.8,0,,42.13805,24.75069833,229.1,10.8,12.4,13.3,13.7,89.2,13.9,42,1,5,8
1746844202,60315.4,3226.9,407.7,98.1,3.8,0,,42.13805,24.75069833,229.1,9,9.4,9.4,9.4,88.1,14,32,1,,
1746844803,51953.8,2740.4,348.1,92.3,9.6,0,,42.13805,24.75069833,229.1,9.5,9.9,9.9,9.9,88.7,14,40,1,4,6
1746845402,54315.4,2917.3,355.8,82.7,3.8,0,,42.13805,24.75069833,229.1,9.2,9.7,9.7,9.7,88.2,14,35,1,5,8
1746846002,52798.1,2628.8,344.2,86.5,1.9,0,,42.13805,24.75069833,229.1,11,11.5,11.5,11.5,89.2,14.1,38,1,7,10
1746846602,65798.1,4005.8,550,234.6,88.5,15.4,,42.13805,24.75069833,229.1,11.2,11.8,11.8,11.8,88.7,14.1,39,1,6,9
1746847202,66523.1,3675,490.4,123.1,3.8,1.9,,42.13805,24.75069833,229.1,10.9,11.4,11.4,11.4,88.7,14,37,1,7,10
1746847803,66119.2,3838.5,555.8,150,7.7,0,,42.13805,24.75069833,229.1,10,10.6,10.6,10.7,88.2,13.9,40,1,5,8
1746848402,61675,3259.6,461.5,159.6,5.8,3.8,,42.13805,24.75069833,229.1,9.5,10,10,10,87.7,13.8,38,1,,
1746849003,56484.6,2890.4,398.1,76.9,1.9,0,,42.13805,24.75069833,229.1,10.4,10.9,10.9,10.9,88.7,13.8,40,1,5,8
1746849603,64005.8,3392.3,461.5,130.8,3.8,1.9,,42.13805,24.75069833,229.1,8.7,9.1,9.1,9.1,87.6,13.7,40,1,4,6
1746850203,55542.3,2732.7,361.5,94.2,9.6,0,,42.13805,24.75069833,229.1,8.4,8.8,8.8,8.8,87.4,13.8,39,1,3,5
1746850803,51403.8,2265.4,280.8,76.9,5.8,0,,42.13805,24.75069833,229.1,10.3,10.8,10.9,10.9,88.8,13.8,42,1,4,6
1746851402,57325,3044.2,453.8,117.3,5.8,0,,42.13805,24.75069833,229.1,7.8,8.2,8.2,8.2,87.6,13.8,38,1,4,6
1746852002,53382.7,2480.8,340.4,71.2,1.9,0,,42.13805,24.75069833,229.1,10.2,10.7,10.7,10.7,89.2,14,39,1,6,9
1746852603,62234.6,3051.9,367.3,103.8,7.7,1.9,,42.13805,24.75069833,229.1,8.9,9.4,9.4,9.4,88.2,13.9,40,1,4,6
1746853203,55978.8,2448.1,294.2,86.5,3.8,0,,42.13805,24.75069833,229.1,10.3,10.8,10.8,10.8,88.8,14,41,1,5,8
1746853802,62430.8,3017.3,342.3,109.6,1.9,0,,42.13805,24.75069833,229.1,10.2,10.7,10.7,10.7,88.4,14,36,1,5,8
1746854402,64982.7,2951.9,294.2,76.9,0,1.9,,42.13805,24.75069833,229.1,12.4,13,13,13,88.6,13.9,36,1,6,9
1746855002,72884.6,2869.2,336.5,103.8,5.8,0,,42.13805,24.75069833,229.1,12.5,13.1,13.1,13.1,88.9,13.9,36,1,6,9
1746855602,65144.2,2469.2,319.2,121.2,9.6,1.9,,42.13805,24.75069833,229.1,10.4,10.9,10.9,10.9,88.6,14.1,42,1,5,8
1746856202,57240.4,2486.5,290.4,78.8,3.8,0,,42.13805,24.75069833,229.1,8.4,8.8,8.8,8.8,87.9,14.2,36,1,4,6
1746856803,50915.4,2211.5,290.4,51.9,7.7,0,,42.13805,24.75069833,229.1,10,10.5,10.5,10.5,88.1,14.3,45,1,5,8
1746857403,58700,3057.7,405.8,103.8,3.8,0,,42.13805,24.75069833,229.1,8.6,9,9,9,86.4,14.4,42,1,6,9
1746858002,50640.4,2628.8,394.2,121.2,5.8,3.8,,42.13805,24.75069833,229.1,8.9,10.4,11.3,11.7,86.7,14.4,36,1,4,6
1746858602,49848.1,2461.5,388.5,125,3.8,1.9,,42.13805,24.75069833,229.1,8.4,9.5,10.2,10.5,86.4,14.5,42,1,4,6
1746859202,48394.2,2425,496.2,101.9,3.8,0,,42.13805,24.75069833,229.1,8.8,9.2,9.2,9.2,87,14.7,41,1,4,6
1746859803,49482.7,1973.1,244.2,88.5,3.8,0,,42.13805,24.75069833,229.1,8.8,9.2,9.2,9.2,86.7,14.9,43,1,4,6
1746860403,55440.4,2176.9,296.2,90.4,13.5,1.9,,42.13805,24.75069833,229.1,5.9,6.2,6.2,6.2,84.8,15,37,1,2,4
1746861002,38653.8,1578.8,211.5,67.3,7.7,0,,42.13805,24.75069833,229.1,3.5,3.7,3.7,3.7,84.2,14.8,36,1,2,4
1746861603,21553.8,869.2,132.7,44.2,5.8,1.9,,42.13805,24.75069833,229.1,4.1,4.3,4.3,4.3,85.8,14.6,41,1,3,5
1746862202,25478.8,1401.9,288.5,84.6,1.9,0,,42.13805,24.75069833,229.1,5.5,5.8,5.8,5.8,85.8,14.6,39,1,3,5
1746862802,27609.6,1194.2,267.3,73.1,7.7,1.9,,42.13805,24.75069833,229.1,4.1,4.3,4.3,4.3,86.1,14.8,36,1,3,5
1746863403,22734.6,1223.1,290.4,84.6,3.8,0,,42.13805,24.75069833,229.1,3.4,3.5,3.5,3.5,85.6,15.2,38,1,2,4
1746864002,17928.8,934.6,207.7,75,1.9,0,,42.13805,24.75069833,229.1,3.9,4.1,4.1,4.1,83.6,15.8,34,1,3,5
1746864602,17705.8,842.3,198.1,50,7.7,0,,42.13805,24.75069833,229.1,2.7,2.9,2.9,2.9,78.9,16.4,35,1,1,2
1746865203,14736.5,569.2,126.9,51.9,1.9,0,,42.13805,24.75069833,229.1,1.9,2,2,2,79.2,16.8,39,1,1,2
1746865802,15775,675,134.6,57.7,1.9,0,,42.13805,24.75069833,229.1,1.9,2.1,2.2,2.2,74.6,17,38,1,1,2
1746866402,11850,426.9,113.5,34.6,0,1.9,,42.13805,24.75069833,229.1,2.4,2.5,2.5,2.5,71.2,17.1,36,1,1,2
1746867002,13121.2,559.6,84.6,42.3,7.7,0,,42.13805,24.75069833,229.1,2,2.1,2.1,2.1,70.3,17,32,1,,
1746867602,11834.6,415.4,69.2,44.2,0,0,,42.13805,24.75069833,229.1,2.8,2.9,2.9,2.9,69.2,17.3,35,1,1,2
1746868203,16059.6,638.5,132.7,63.5,7.7,1.9,,42.13805,24.75069833,229.1,2.3,2.4,2.4,2.4,67.4,17.2,41,1,1,2
1746868802,16250,632.7,140.4,55.8,5.8,1.9,,42.13805,24.75069833,229.1,3.3,3.5,3.5,3.5,67.4,17.6,32,1,2,4
1746869402,17778.8,675,173.1,80.8,7.7,3.8,,42.13805,24.75069833,229.1,3.4,3.6,3.6,3.6,65.4,17.5,33,1,2,4
1746870002,19986.5,573.1,198.1,73.1,3.8,0,,42.13805,24.75069833,229.1,3.1,3.3,3.3,3.3,65.6,17.5,35,1,2,4
1746870602,17600,725,165.4,82.7,9.6,0,,42.13805,24.75069833,229.1,3.4,3.5,3.5,3.5,65.5,17.8,35,1,2,4
1746871202,18942.3,1000,242.3,107.7,19.2,1.9,,42.13805,24.75069833,229.1,2.7,2.9,2.9,2.9,64.2,17.7,33,1,1,2
1746871802,17086.5,932.7,246.2,92.3,15.4,0,,42.13805,24.75069833,229.1,2.9,3.1,3.1,3.1,64,17.8,39,1,2,4
1746872403,17380.8,730.8,173.1,73.1,9.6,0,,42.13805,24.75069833,229.1,2.8,2.9,2.9,2.9,62,18.4,37,1,1,2
1746873003,16511.5,667.3,171.2,88.5,11.5,1.9,,42.13805,24.75069833,229.1,2.9,3,3,3,61,18.6,42,1,,
1746873603,15763.5,669.2,117.3,78.8,13.5,0,,42.13805,24.75069833,229.1,2.6,2.7,2.7,2.7,59.3,19,40,1,,
1746874203,15415.4,651.9,167.3,76.9,21.2,0,,42.13805,24.75069833,229.1,2.6,2.7,2.7,2.7,58.6,19.2,36,1,1,2
1746874803,16040.4,567.3,119.2,76.9,11.5,0,,42.13805,24.75069833,229.1,2.7,2.8,2.8,2.8,60.5,19.1,39,1,,
1746875403,16430.8,632.7,125,84.6,15.4,1.9,,42.13805,24.75069833,229.1,2.5,2.6,2.6,2.6,57.5,19.3,31,1,3,5
1746876003,14805.8,423.1,78.8,32.7,1.9,0,,42.13805,24.75069833,229.1,2.4,2.5,2.5,2.5,57.6,19.4,37,1,2,4
1746876603,16892.3,600,167.3,76.9,5.8,1.9,,42.13805,24.75069833,229.1,2.5,2.6,2.6,2.6,55.5,19.9,38,1,1,2
1746877202,15896.2,580.8,121.2,40.4,7.7,0,,42.13805,24.75069833,229.1,2.4,2.5,2.5,2.5,55.8,20.1,31,1,1,2
1746877802,15765.4,561.5,96.2,50,5.8,0,,42.13805,24.75069833,229.1,2.7,2.8,2.8,2.8,56.6,20.3,38,1,1,2
1746878402,18051.9,844.2,209.6,92.3,9.6,0,,42.13805,24.75069833,229.1,2.6,2.8,2.8,2.8,55.5,20.6,36,1,2,4
1746879002,14684.6,550,150,84.6,15.4,0,,42.13805,24.75069833,229.1,2.2,2.3,2.3,2.3,53.2,21.2,35,1,1,2
1746879603,13621.2,530.8,90.4,78.8,17.3,1.9,,42.13805,24.75069833,229.1,1.6,1.6,1.6,1.6,50.9,21.5,38,1,1,2
1746880203,11323.1,396.2,82.7,76.9,15.4,0,,42.13805,24.75069833,229.1,1.9,2,2,2,49.7,22.1,33,1,1,2
1746880802,13557.7,411.5,84.6,44.2,5.8,0,,42.13805,24.75069833,229.1,1.9,2,2,2,51.8,21.1,35,1,1,2
1746881403,12353.8,471.2,61.5,44.2,5.8,1.9,,42.13805,24.75069833,229.1,2.2,2.3,2.3,2.3,51.9,20.5,36,1,1,2
1746882003,13348.1,505.8,94.2,26.9,5.8,1.9,,42.13805,24.75069833,229.1,2.2,2.3,2.3,2.3,52,20.5,35,1,1,2
1746882602,13976.9,423.1,82.7,40.4,3.8,0,,42.13805,24.75069833,229.1,2.8,3,3,3,51.4,20.6,30,1,2,4
1746883202,14969.2,432.7,73.1,34.6,9.6,0,,42.13805,24.75069833,229.1,2.9,3.1,3.1,3.1,55.2,19.8,36,1,2,4
1746883803,18571.2,500,142.3,59.6,7.7,0,,42.13805,24.75069833,229.1,3.3,3.5,3.5,3.5,53.6,20.1,37,1,1,2
1746884403,19803.8,415.4,82.7,48.1,3.8,0,,42.13805,24.75069833,229.1,3.5,3.6,3.6,3.6,54.3,20.2,38,1,2,4
1746885003,19463.5,467.3,101.9,40.4,3.8,0,,42.13805,24.75069833,229.1,3.9,4.1,4.1,4.1,56.9,19.6,37,1,2,4
1746885603,24319.2,498.1,105.8,59.6,9.6,1.9,,42.13805,24.75069833,229.1,4.5,4.7,4.7,4.7,58.8,19.2,33,1,2,4
1746886202,27573.1,719.2,88.5,46.2,9.6,1.9,,42.13805,24.75069833,229.1,4.7,4.9,4.9,4.9,60.4,18.6,33,1,3,5
1746886803,24259.6,517.3,113.5,86.5,15.4,0,,42.13805,24.75069833,229.1,4.2,4.4,4.4,4.4,61,18.3,35,1,1,2
1746887403,23559.6,536.5,126.9,88.5,9.6,0,,42.13805,24.75069833,229.1,4.2,4.4,4.4,4.4,61.5,18.2,37,1,2,4
1746888003,21053.8,675,165.4,86.5,19.2,1.9,,42.13805,24.75069833,229.1,4.4,4.6,4.6,4.6,61.4,18.2,38,1,2,4
1746888603,22865.4,686.5,146.2,59.6,7.7,0,,42.13805,24.75069833,229.1,4,4.2,4.2,4.2,62.5,18.1,40,1,2,4
1746889202,25284.6,736.5,167.3,90.4,25,0,,42.13805,24.75069833,229.1,3.4,3.5,3.5,3.5,61.3,17.7,35,1,2,4
1746889803,19009.6,509.6,113.5,69.2,1.9,1.9,,42.13805,24.75069833,229.1,3.6,3.8,3.8,3.8,61.3,17.8,37,1,1,2
1746890402,18992.3,648.1,153.8,73.1,3.8,1.9,,42.13805,24.75069833,229.1,3.3,3.4,3.4,3.4,61,17.6,35,1,3,5
1746891002,17744.2,1117.3,219.2,84.6,7.7,0,,42.13805,24.75069833,229.1,3.4,3.6,3.6,3.6,63.7,17.4,36,1,2,4
1746891602,18334.6,663.5,150,67.3,13.5,1.9,,42.13805,24.75069833,229.1,3.7,3.9,3.9,3.9,65.5,17.2,35,1,1,2
1746892203,19980.8,776.9,148.1,84.6,9.6,0,,42.13805,24.75069833,229.1,3.4,3.6,3.6,3.6,64.6,17,38,1,2,4
1746892802,20251.9,698.1,140.4,63.5,9.6,0,,42.13805,24.75069833,229.1,3.5,3.7,3.7,3.7,65.2,16.8,37,1,2,4
1746893403,21888.5,826.9,163.5,69.2,17.3,0,,42.13805,24.75069833,229.1,3.4,3.6,3.6,3.6,65.1,16.6,36,1,3,5
1746894003,20471.2,782.7,169.2,84.6,9.6,0,,42.13805,24.75069833,229.1,3.9,4.1,4.1,4.1,66.6,16.4,37,1,2,4
1746894602,21657.7,901.9,138.5,96.2,15.4,0,,42.13805,24.75069833,229.1,4.8,5,5,5,68.2,16.3,35,1,1,2
1746895203,23078.8,888.5,148.1,84.6,7.7,1.9,,42.13805,24.75069833,229.1,4.3,4.5,4.5,4.5,70.4,16.1,41,1,2,4
1746895802,24919.2,1017.3,242.3,121.2,11.5,1.9,,42.13805,24.75069833,229.1,4.5,4.7,4.7,4.7,70.5,15.9,33,1,2,4
1746896403,23971.2,1046.2,178.8,113.5,9.6,1.9,,42.13805,24.75069833,229.1,4.5,4.7,4.7,4.7,71.2,15.7,38,1,3,5
1746897002,27096.2,1000,159.6,76.9,7.7,1.9,,42.13796167,24.75072333,222.8,4.6,4.8,4.8,4.8,71.9,15.5,37,1,2,4
1746897602,26428.8,1001.9,182.7,84.6,1.9,1.9,,42.13796167,24.75072333,222.8,4.7,5,5,5,72.7,15.3,35,1,3,5
1746898202,26907.7,1013.5,209.6,109.6,7.7,0,,42.13796167,24.75072333,222.8,5.2,5.4,5.4,5.4,74.1,15.2,37,1,2,4
1746898803,27711.5,1038.5,178.8,103.8,7.7,1.9,,42.13796167,24.75072333,222.8,5,5.3,5.3,5.3,74.6,15.1,38,1,2,4
1746899402,27861.5,1221.2,151.9,103.8,13.5,0,,42.13796167,24.75072333,222.8,4.7,4.9,4.9,4.9,75.3,14.9,37,1,2,4
1746900002,29215.4,1192.3,228.8,88.5,3.8,0,,42.13796167,24.75072333,222.8,4.5,5,5.3,5.4,75.5,14.7,32,1,3,5
1746900603,28011.5,1213.5,184.6,88.5,5.8,0,,42.13796167,24.75072333,222.8,5.2,6,6.4,6.6,76.8,14.4,39,1,3,5
1746901202,31075,1430.8,259.6,94.2,19.2,0,,42.13796167,24.75072333,222.8,5.1,5.3,5.3,5.3,77.8,14.2,34,1,3,5
1746901802,26390.4,1084.6,217.3,96.2,5.8,0,,42.13796167,24.75072333,222.8,4.4,4.6,4.6,4.6,78.2,14,38,1,2,4
1746902403,27692.3,1276.9,238.5,86.5,9.6,0,,42.13796167,24.75072333,222.8,4.7,5,5,5,78.6,14,41,1,3,5
1746903002,27005.8,1234.6,215.4,100,13.5,1.9,,42.13796167,24.75072333,222.8,5.6,5.8,5.8,5.8,79.2,13.9,32,1,3,5
1746903602,30834.6,1442.3,282.7,125,5.8,1.9,,42.13796167,24.75072333,222.8,5.6,5.9,5.9,5.9,80.3,13.7,36,1,4,6
1746904202,29915.4,1234.6,207.7,113.5,9.6,3.8,,42.13796167,24.75072333,222.8,6.3,6.7,6.7,6.7,81.1,13.7,37,1,3,5
1746904802,36957.7,1571.2,211.5,115.4,11.5,1.9,,42.13796167,24.75072333,222.8,6.4,6.7,6.7,6.7,81.5,13.7,40,1,5,8
1746905402,32171.2,1450,198.1,134.6,13.5,0,,42.13796167,24.75072333,222.8,5.4,5.7,5.7,5.7,81.1,13.7,35,1,2,4
1746906002,31403.8,1217.3,234.6,90.4,5.8,0,,42.13796167,24.75072333,222.8,5.9,6.2,6.2,6.2,80.9,13.8,40,1,,
1746906603,32842.3,1242.3,188.5,119.2,9.6,0,,42.13796167,24.75072333,222.8,5.3,5.6,5.6,5.6,80.8,13.8,40,1,2,4
1746907202,31815.4,1036.5,186.5,128.8,19.2,0,,42.13796167,24.75072333,222.8,5.6,5.8,5.8,5.8,80.7,13.8,39,1,,
1746907803,32934.6,1090.4,165.4,98.1,13.5,1.9,,42.13796167,24.75072333,222.8,5.6,5.8,5.8,5.8,80.4,13.9,37,1,3,5
1746908402,35365.4,1421.2,196.2,126.9,5.8,1.9,,42.13796167,24.75072333,222.8,6,6.3,6.3,6.3,80.1,13.9,32,1,3,5
1746909002,37555.8,1188.5,165.4,101.9,5.8,1.9,,42.13796167,24.75072333,222.8,6.6,7.1,7.1,7.2,80.1,13.9,37,1,3,5
1746909602,38078.8,1234.6,161.5,121.2,9.6,0,,42.13796167,24.75072333,222.8,6.5,6.8,6.8,6.8,80.6,13.8,36,1,4,6
1746910202,39300,1215.4,151.9,111.5,3.8,0,,42.13796167,24.75072333,222.8,7.3,7.7,7.7,7.7,80.6,13.9,37,1,3,5
