unixtime,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10,,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um
1749105001,0,0,0,7.2,7.6,7.6,7.6,42.5,24.6,41,1,4,6,,49723.1,2405.8,696.2,115.4,7.7,5.8
1749105601,0,0,0,6.5,6.8,6.8,6.8,42.9,24.6,41,1,5,8,,48536.5,2113.5,588.5,138.5,7.7,3.8
1749106201,0,0,0,7.3,7.7,7.7,7.7,42.7,24.6,41,1,5,8,,48688.5,2253.8,553.8,161.5,11.5,3.8
1749106801,0,0,0,7,7.3,7.4,7.4,42.3,24.6,41,1,6,9,,51840.4,2346.2,676.9,238.5,13.5,1.9
1749107401,0,0,0,7.7,8.1,8.1,8.1,41.8,24.6,42,1,4,6,,51421.2,2350,648.1,178.8,13.5,1.9
1749108001,0,0,0,8,8.4,8.4,8.4,41.6,24.6,41,1,4,6,,52438.5,2173.1,596.2,188.5,15.4,1.9
1749108601,0,0,0,6.9,7.2,7.2,7.2,41.6,24.6,41,1,5,8,,53278.8,2244.2,525,128.8,7.7,0
1749109201,0,0,0,7.7,8.1,8.1,8.1,41.8,24.7,39,1,4,6,,52915.4,2230.8,548.1,175,7.7,0
1749109802,0,0,0,9.1,9.5,9.5,9.5,42.4,24.8,40,1,5,8,,53855.8,2103.8,611.5,188.5,44.2,9.6
1749110401,0,0,0,9.7,11,11.7,12,42.7,24.9,41,1,8,12,,61823.1,2492.3,546.2,182.7,21.2,7.7
1749111002,0,0,0,9.8,10.3,10.3,10.3,42.7,25,40,1,5,8,,65759.6,2551.9,613.5,230.8,30.8,9.6
1749111601,0,0,0,9.8,10.2,10.2,10.2,42.3,25,41,1,4,6,,64130.8,2528.8,575,207.7,19.2,9.6
1749112201,0,0,0,11.9,12.4,12.4,12.4,41.9,25.1,33,1,6,9,,61548.1,2457.7,571.2,319.2,28.8,7.7
1749112801,0,0,0,12.4,13.1,13.1,13.1,41.7,25.1,40,1,6,9,,84646.2,3173.1,638.5,261.5,19.2,9.6
1749113401,0,0,0,10.4,10.9,10.9,10.9,41.8,25.2,33,1,7,10,,82776.9,3150,707.7,269.2,21.2,5.8
1749114001,0,0,0,10.1,10.6,10.6,10.6,41.8,25.3,39,1,6,9,,72486.5,2726.9,669.2,188.5,23.1,5.8
1749114601,0,0,0,9.9,10.4,10.4,10.4,41.6,25.2,40,1,5,8,,68192.3,2634.6,688.5,250,19.2,13.5
1749115201,0,0,0,8.8,9.2,9.2,9.2,41.3,25.1,40,1,6,9,,89628.8,4890.4,1440.4,682.7,173.1,169.2
1749115801,0,0,0,9.7,10.2,10.2,10.2,41.1,25,40,1,6,9,,95517.3,4484.6,1075,259.6,26.9,1.9
1749116401,0,0,0,9.8,10.3,10.3,10.3,40.5,25,40,1,6,9,,97315.4,4113.5,823.1,178.8,9.6,1.9
1749117001,0,0,0,11.4,11.9,11.9,11.9,41.6,25,43,1,5,8,,98650,3675,678.8,180.8,5.8,1.9
1749117601,0,0,0,11.6,12.1,12.1,12.1,43.1,25.1,47,1,5,8,,99440.4,3782.7,609.6,136.5,3.8,0
1749118201,0,0,0,12.6,13.2,13.2,13.2,43.4,25.3,40,1,5,8,,122303.8,4363.5,669.2,228.8,13.5,7.7
1749118801,0,0,0,12.5,13.2,13.2,13.2,42.8,25.2,40,1,7,10,,137325,9796.2,1492.3,207.7,13.5,7.7
1749119401,0,0,0,13.3,13.9,13.9,13.9,42.8,25.2,37,1,6,9,,212834.6,15038.5,1544.2,273.1,11.5,0
1749120001,0,0,0,13,13.7,13.7,13.7,43.7,25.3,40,1,7,10,,221682.7,15207.7,1505.8,182.7,17.3,3.8
1749120601,0,0,0,13.8,14.5,14.5,14.5,44.6,25.4,38,1,8,12,,141230.8,6319.2,880.8,144.2,9.6,0
1749121201,0,0,0,13.2,13.9,13.9,13.9,45,25.5,40,1,8,12,,154903.8,6915.4,771.2,155.8,1.9,0
1749121801,0,0,0,15.5,16.2,16.2,16.2,45.4,25.8,38,1,8,12,,128732.7,5375,661.5,126.9,3.8,0
1749122401,0,0,0,19.2,20.2,20.2,20.2,45.6,26,59,1,10,14,,132209.6,5334.6,755.8,159.6,11.5,1.9
1749123001,0,0,0,16.8,17.6,17.6,17.6,44.6,26,43,1,9,13,,156919.2,7032.7,748.1,178.8,3.8,3.8
1749123601,0,0,0,16.4,17.2,17.2,17.2,42.7,25.9,40,1,8,12,,154605.8,6886.5,790.4,153.8,5.8,1.9
1749124801,0,0,0,15.5,16.2,16.2,16.2,40.2,25.7,41,1,6,9,,137753.8,5507.7,644.2,155.8,15.4,1.9
1749125401,0,0,0,18,18.9,18.9,18.9,42.7,25.9,43,1,9,13,,113753.8,4255.8,603.8,130.8,11.5,0
1749126001,0,0,0,16.3,17.1,17.1,17.1,43.6,26.2,35,1,10,14,,128217.3,5117.3,684.6,175,15.4,1.9
1749126601,0,0,0,17.2,18,18,18,42.9,26.3,44,1,8,12,,167219.2,9100,738.5,188.5,13.5,5.8
1749127201,0,0,0,16.8,17.6,17.6,17.6,42.9,26.3,50,1,7,10,,112159.6,4221.2,663.5,211.5,15.4,3.8
1749127801,0,0,0,15.3,16.1,16.1,16.1,42.1,26.2,46,1,6,9,,102500,3759.6,575,244.2,13.5,13.5
1749128401,0,0,0,17.2,18,18,18,43.2,26.1,35,1,6,9,,98238.5,3496.2,600,153.8,17.3,5.8
1749129001,0,0,0,15.9,16.6,16.6,16.6,44.5,26.1,33,1,7,10,,96340.4,3311.5,575,175,13.5,5.8
1749129601,0,0,0,18.3,19.2,19.2,19.2,45.8,26.1,37,1,10,14,,95246.2,3240.4,578.8,163.5,13.5,1.9
1749130201,0,0,0,15.2,16,16,16,44,26,41,1,6,9,,94109.6,3453.8,503.8,136.5,13.5,3.8
1749130801,0,0,0,14.2,14.9,14.9,14.9,43.4,25.9,40,1,6,9,,91932.7,3246.2,530.8,126.9,3.8,0
1749131401,0,0,0,13.6,14.3,14.3,14.3,43,25.7,35,1,6,9,,90311.5,3126.9,457.7,126.9,7.7,7.7
1749132001,0,0,0,13.2,13.9,13.9,13.9,43,25.6,41,1,6,9,,88161.5,3028.8,400,109.6,5.8,1.9
1749132601,0,0,0,14.5,15.2,15.2,15.2,43.1,25.5,39,1,5,8,,90044.2,3642.3,551.9,126.9,11.5,3.8
1749133201,0,0,0,13.7,14.4,14.4,14.4,43,25.5,39,1,6,9,,89421.2,3238.5,509.6,128.8,11.5,5.8
1749133801,0,0,0,13.6,14.2,14.2,14.2,43.1,25.4,38,1,6,9,,100986.5,4325,623.1,223.1,21.2,11.5
1749134401,0,0,0,13.3,13.9,13.9,13.9,44.1,25.5,39,1,5,8,,89461.5,3276.9,534.6,151.9,17.3,9.6
1749135001,0,0,0,12.4,13,13,13,44.1,25.6,38,1,7,10,,89046.2,3311.5,498.1,165.4,13.5,1.9
1749135601,0,0,0,13.6,14.2,14.2,14.2,44.5,25.7,38,1,8,12,,84990.4,3050,565.4,119.2,5.8,1.9
1749136201,0,0,0,13.5,14.1,14.1,14.1,43,25.5,39,1,,,,83590.4,3021.2,513.5,148.1,7.7,1.9
1749136801,0,0,0,12.7,13.3,13.3,13.3,42.7,25.4,37,1,5,8,,83288.5,2921.2,498.1,105.8,3.8,1.9
1749137401,0,0,0,13.1,13.8,13.8,13.8,42.6,25.3,38,1,6,9,,85140.4,3171.2,507.7,111.5,3.8,0
1749138001,0,0,0,12.7,13.4,13.4,13.4,42.4,25.2,44,1,6,9,,85901.9,3475,584.6,80.8,1.9,0
1749138601,0,0,0,11.9,12.5,12.5,12.5,42,25.2,41,1,5,8,,85757.7,3534.6,550,148.1,3.8,1.9
1749139201,0,0,0,12.6,13.2,13.2,13.2,41.9,25.1,40,1,6,9,,86957.7,3638.5,634.6,165.4,5.8,1.9
1749139801,0,0,0,11.6,12.2,12.2,12.2,41.8,25,38,1,6,9,,87498.1,3544.2,601.9,132.7,3.8,0
1749140401,0,0,0,11.3,11.8,11.8,11.8,41.5,25,40,1,4,6,,87759.6,3523.1,719.2,153.8,7.7,0
1749141001,0,0,0,11.9,12.5,12.5,12.5,41.7,24.9,41,1,5,8,,87738.5,3700,638.5,201.9,7.7,1.9
1749141601,0,0,0,11.4,12,12,12,42.1,24.9,40,1,5,8,,85601.9,3450,582.7,151.9,3.8,1.9
1749142201,0,0,0,10.8,11.4,11.4,11.4,42,24.9,40,1,5,8,,86650,3409.6,575,157.7,9.6,0
1749142801,0,0,0,11.9,12.5,12.5,12.5,42.2,24.8,39,1,5,8,,86676.9,3340.4,580.8,136.5,0,0
1749143401,0,0,0,11.1,11.7,11.7,11.7,42.2,24.7,37,1,5,8,,85821.2,3250,561.5,140.4,9.6,0
1749144001,0,0,0,10.9,11.4,11.4,11.4,42.2,24.7,40,1,7,10,,85567.3,3203.8,511.5,119.2,1.9,0
1749144601,0,0,0,10.9,11.5,11.5,11.5,42.8,24.8,42,1,4,6,,84376.9,3025,486.5,107.7,0,0
1749145201,0,0,0,10.4,10.9,10.9,10.9,42.5,24.7,43,1,4,6,,83098.1,3071.2,467.3,109.6,1.9,0
1749145801,0,0,0,10.7,11.3,11.3,11.3,42.4,24.7,43,1,4,6,,83113.5,2942.3,486.5,117.3,3.8,0
1749146401,0,0,0,10.4,10.9,10.9,10.9,42.4,24.7,38,1,5,8,,82948.1,2853.8,426.9,78.8,0,0
1749147001,0,0,0,10.7,11.2,11.2,11.2,42.2,24.7,40,1,5,8,,83217.3,2834.6,350,78.8,1.9,1.9
1749147601,0,0,0,10.4,10.9,10.9,10.9,42,24.6,40,1,5,8,,83011.5,2900,467.3,78.8,5.8,0
1749148201,0,0,0,10.6,11.1,11.1,11.1,42.1,24.6,40,1,4,6,,82492.3,2967.3,365.4,65.4,5.8,0
1749148801,0,0,0,11.2,11.7,11.7,11.7,42.3,24.6,40,1,5,8,,83246.2,2980.8,357.7,103.8,7.7,0
1749149401,0,0,0,11.2,11.7,11.7,11.7,43.2,24.6,40,1,5,8,,81548.1,2823.1,392.3,73.1,3.8,0
1749150001,0,0,0,11.7,12.3,12.3,12.3,42.8,24.6,42,1,5,8,,80125,2755.8,350,61.5,1.9,0
1749150601,0,0,0,12,12.6,12.6,12.6,42.7,24.6,37,1,5,8,,78340.4,2651.9,330.8,73.1,1.9,0
1749151201,0,0,0,12.1,12.6,12.6,12.6,42.5,24.6,39,1,5,8,,78567.3,2663.5,317.3,84.6,1.9,0
1749151801,0,0,0,11.9,12.5,12.5,12.5,42.5,24.6,38,1,5,8,,76767.3,2480.8,311.5,42.3,1.9,0
1749152401,0,0,0,11.5,12.1,12.1,12.1,42.3,24.5,40,1,4,6,,74803.8,2509.6,342.3,69.2,0,0
1749153001,0,0,0,11.6,12.2,12.2,12.2,42.2,24.5,39,1,4,6,,73548.1,2538.5,301.9,63.5,5.8,1.9
1749153601,0,0,0,12.1,12.7,12.7,12.7,42.4,24.5,39,1,5,8,,71413.5,2442.3,292.3,69.2,0,0
1749154201,0,0,0,12.3,12.9,12.9,12.9,42.4,24.5,39,1,5,8,,70165.4,2501.9,323.1,50,1.9,0
1749154801,0,0,0,11.7,12.3,12.3,12.3,43.2,24.5,42,1,6,9,,69334.6,2359.6,298.1,69.2,0,0
1749155401,0,0,0,11.7,12.3,12.3,12.3,42.8,24.6,39,1,5,8,,68026.9,2159.6,305.8,57.7,1.9,0
1749156001,0,0,0,11.8,12.4,12.4,12.4,42.2,24.5,40,1,5,8,,67030.8,2171.2,263.5,57.7,1.9,1.9
1749156601,0,0,0,11.4,12,12,12,42,24.5,39,1,5,8,,67021.2,2178.8,282.7,51.9,5.8,0
1749157201,0,0,0,11.8,12.4,12.4,12.4,42,24.4,39,1,5,8,,65630.8,2226.9,257.7,53.8,3.8,0
1749157801,0,0,0,11.8,12.4,12.4,12.4,42.2,24.4,40,1,5,8,,64746.2,2196.2,271.2,51.9,1.9,0
1749158401,0,0,0,11.1,11.7,11.7,11.7,42.6,24.4,39,1,4,6,,63709.6,2082.7,269.2,44.2,1.9,0
1749159001,0,0,0,11,11.5,11.5,11.5,43.4,24.4,41,1,,,,64011.5,2113.5,261.5,42.3,1.9,1.9
1749159601,0,0,0,11.8,12.4,12.4,12.4,43.8,24.5,41,1,5,8,,62473.1,2021.2,226.9,61.5,0,1.9
1749160201,0,0,0,11,11.6,11.6,11.6,44.2,24.5,40,1,5,8,,61688.5,2055.8,213.5,44.2,1.9,0
1749160801,0,0,0,10.5,11.1,11.1,11.1,43.3,24.4,40,1,4,6,,61865.4,2094.2,265.4,50,5.8,0
1749161401,0,0,0,11.1,11.6,11.6,11.6,44.4,24.5,40,1,4,6,,61082.7,2013.5,259.6,32.7,1.9,0
1749162001,0,0,0,10.9,11.4,11.4,11.4,43.4,24.4,37,1,6,9,,60590.4,1900,223.1,48.1,9.6,0
1749162601,0,0,0,9.7,10.1,10.1,10.1,42.9,24.4,41,1,4,6,,60290.4,2007.7,190.4,32.7,1.9,0
1749163201,0,0,0,9.6,10.1,10.1,10.1,42.4,24.3,41,1,5,8,,60082.7,1800,257.7,42.3,0,0
1749163801,0,0,0,10.6,11.1,11.1,11.1,43.1,24.3,40,1,4,6,,60507.7,1946.2,230.8,28.8,0,0
1749164401,0,0,0,10.1,10.6,10.6,10.6,43,24.3,39,1,4,6,,59853.8,1815.4,203.8,46.2,1.9,0
1749165001,0,0,0,9.7,10.2,10.2,10.2,42.7,24.3,40,1,4,6,,0,0,0,0,0,0
1749165601,0,0,0,10,10.5,10.5,10.5,43.5,24.3,41,1,4,6,,58992.3,1873.1,236.5,28.8,1.9,0
1749166201,0,0,0,10.1,10.6,10.6,10.6,42.8,24.3,39,1,4,6,,58823.1,1863.5,221.2,44.2,0,0
1749166801,0,0,0,10.1,10.6,10.6,10.6,42.3,24.3,41,1,3,5,,58030.8,1771.2,225,51.9,3.8,0
1749167401,0,0,0,10.1,10.6,10.6,10.6,42.4,24.2,38,1,4,6,,57886.5,1776.9,196.2,40.4,0,0
1749168001,0,0,0,9,9.5,9.5,9.5,42,24.2,41,1,4,6,,57496.2,1813.5,188.5,26.9,0,0
1749168601,0,0,0,8.8,9.2,9.2,9.2,43.2,24.2,41,1,4,6,,57575,1755.8,173.1,26.9,1.9,0
1749169201,0,0,0,9.2,9.7,9.7,9.7,42.7,24.2,37,1,4,6,,57567.3,1838.5,211.5,46.2,1.9,0
1749169801,0,0,0,9.3,9.8,9.8,9.8,42.4,24.2,44,1,4,6,,56703.8,1634.6,255.8,42.3,3.8,0
1749170401,0,0,0,9,9.4,9.4,9.4,42.1,24.1,40,1,4,6,,56361.5,1657.7,176.9,55.8,0,0
1749171001,0,0,0,9.1,9.6,9.6,9.6,43.2,24.2,36,1,3,5,,55855.8,1661.5,225,40.4,3.8,0
1749171601,0,0,0,10.1,10.6,10.6,10.6,42.5,24.2,41,1,4,6,,55938.5,1769.2,211.5,48.1,0,0
1749172201,0,0,0,9.1,9.5,9.5,9.5,44.2,24.2,40,1,4,6,,55403.8,1646.2,194.2,63.5,1.9,0
1749172802,0,0,0,8.3,8.7,8.7,8.7,43.1,24.2,39,1,4,6,,55736.5,1675,190.4,57.7,1.9,3.8
1749173401,0,0,0,8.7,9.1,9.1,9.1,42.8,24.1,41,1,,,,55407.7,1676.9,213.5,42.3,1.9,0
1749174001,0,0,0,8.9,10.1,10.8,11.1,42.6,24,40,1,3,5,,55238.5,1763.5,223.1,28.8,0,0
1749174601,0,0,0,7.8,8.2,8.2,8.2,43.2,24,42,1,3,5,,57023.1,1950,261.5,26.9,1.9,1.9
1749175201,0,0,0,8.2,8.6,8.6,8.6,42.9,24.1,40,1,4,6,,56265.4,1809.6,203.8,48.1,3.8,0
1749175801,0,0,0,8.4,8.8,8.8,8.8,43.8,24.1,40,1,4,6,,57073.1,1709.6,230.8,59.6,0,0
1749176401,0,0,0,8.5,8.9,8.9,8.9,43.6,24.1,43,1,,,,55892.3,1901.9,223.1,67.3,0,0
1749177001,0,0,0,7.5,7.9,7.9,8,43,24,39,1,,,,56315.4,1851.9,192.3,34.6,3.8,0
1749177601,0,0,0,8.1,8.5,8.5,8.5,43.1,24,40,1,4,6,,55755.8,1800,205.8,40.4,3.8,0
1749178201,0,0,0,7.5,7.8,7.8,7.8,43.4,24,40,1,3,5,,55084.6,1838.5,248.1,46.2,0,0
1749178801,0,0,0,7.2,7.5,7.5,7.5,44.4,24,40,1,3,5,,55617.3,1882.7,234.6,48.1,1.9,0
1749179401,0,0,0,8.1,8.5,8.5,8.5,44.3,24.1,39,1,2,4,,55492.3,1896.2,215.4,40.4,1.9,0
1749180001,0,0,0,8.4,8.8,8.8,8.8,43.7,24.1,39,1,3,5,,53805.8,1871.2,211.5,51.9,1.9,0
1749180601,0,0,0,7.6,8,8,8,43.1,24,40,1,3,5,,54984.6,1967.3,263.5,63.5,3.8,0
1749181201,0,0,0,7.8,8.1,8.1,8.1,44,24,41,1,3,5,,54188.5,1851.9,192.3,32.7,0,1.9
1749181801,0,0,0,7.6,7.9,7.9,7.9,43.2,24,37,1,3,5,,54050,1963.5,225,50,0,0
1749182401,0,0,0,7.2,7.6,7.6,7.6,42.9,24,41,1,3,5,,53380.8,1790.4,217.3,44.2,0,1.9
1749183001,0,0,0,7,7.3,7.3,7.3,44,24.1,40,1,3,5,,53228.8,1944.2,192.3,26.9,3.8,0
1749183601,0,0,0,6.8,7.1,7.1,7.1,43.1,24,41,1,,,,52853.8,1871.2,217.3,36.5,0,0
1749184201,0,0,0,6.6,6.9,6.9,6.9,42.7,24,41,1,3,5,,52682.7,1940.4,201.9,48.1,1.9,0
1749184801,0,0,0,6.7,7.1,7.1,7.1,43.2,24.1,39,1,2,4,,53465.4,1942.3,182.7,26.9,0,0
1749185401,0,0,0,7.9,8.2,8.2,8.2,46.2,24.2,40,1,5,8,,52803.8,1969.2,211.5,32.7,0,0
1749186001,0,0,0,7.3,7.7,7.7,7.7,45,24.2,41,1,3,5,,52748.1,1825,175,25,1.9,0
1749186601,0,0,0,7.4,7.8,7.8,7.8,43.9,24.2,41,1,3,5,,52544.2,1930.8,205.8,38.5,0,0
1749187201,0,0,0,7.1,7.5,7.5,7.5,43.8,24.1,39,1,4,6,,52292.3,1784.6,157.7,32.7,1.9,0
1749187801,0,0,0,7.3,7.7,7.7,7.7,43.2,24.1,40,1,3,5,,51876.9,1848.1,176.9,42.3,1.9,1.9
1749188401,0,0,0,7.3,7.8,7.9,7.9,42.7,24.1,40,1,,,,52446.2,1813.5,165.4,46.2,1.9,1.9
1749189001,0,0,0,7.3,7.6,7.6,7.6,42.4,24,40,1,3,5,,53140.4,1771.2,223.1,65.4,1.9,0
1749189601,0,0,0,6.7,7,7,7,42,24,41,1,3,5,,52586.5,1928.8,198.1,50,5.8,0
1749190201,0,0,0,8.2,8.6,8.6,8.6,44.8,24.1,39,1,,,,52109.6,1832.7,236.5,50,5.8,1.9
1749190801,0,0,0,9.3,9.7,9.7,9.7,45.5,24.3,38,1,4,6,,51001.9,1825,209.6,57.7,3.8,0
1749191401,0,0,0,10.9,11.4,11.4,11.4,45.3,24.5,40,1,6,9,,51946.2,1703.8,200,63.5,3.8,0
1749192001,0,0,0,10.6,11.1,11.1,11.1,45.8,24.5,41,1,5,8,,51682.7,1703.8,190.4,75,1.9,0
1749192601,0,0,0,10.8,11.4,11.4,11.4,45.3,24.6,55,1,5,8,,50276.9,1659.6,190.4,61.5,9.6,0
1749193201,0,0,0,11.6,12.2,12.2,12.2,45.3,24.8,37,1,6,9,,50861.5,1759.6,178.8,55.8,0,1.9
1749193801,0,0,0,11.8,12.4,12.4,12.4,45,24.8,33,1,6,9,,50686.5,1686.5,190.4,42.3,0,0
1749194401,0,0,0,13.2,13.8,13.8,13.8,45.1,25.4,38,1,8,12,,51080.8,1655.8,178.8,23.1,1.9,0
1749195001,0,0,0,14.6,15.3,15.3,15.3,45.3,25.1,39,1,7,10,,50682.7,1667.3,223.1,28.8,1.9,0
1749195601,0,0,0,13.4,14.1,14.1,14.1,45.5,25,41,1,7,10,,50684.6,1644.2,150,15.4,0,0
1749196201,0,0,0,13.9,14.6,14.6,14.6,45.2,25,37,1,7,10,,50580.8,1528.8,175,23.1,1.9,0
1749196801,0,0,0,14.9,15.6,15.6,15.6,45.5,25,38,1,8,12,,50213.5,1651.9,196.2,53.8,0,0
1749197401,0,0,0,17.7,18.5,18.5,18.5,44.9,25,38,1,8,12,,49921.2,1630.8,157.7,30.8,0,0
1749198001,0,0,0,20.5,21.5,21.5,21.5,44.6,25,38,1,8,12,,51111.5,1519.2,155.8,25,0,0
1749198601,0,0,0,46.1,48.7,49.1,49.3,44.8,25,37,1,21,29,,51411.5,1621.2,146.2,19.2,0,0
1749199201,0,0,0,47.5,49.9,49.9,50,44.4,25,39,1,22,30,,51798.1,1651.9,138.5,19.2,0,0
1749199801,0,0,0,20.4,21.4,21.4,21.4,44.7,25,39,1,11,16,,51457.7,1550,175,13.5,1.9,0
1749200401,0,0,0,22.8,23.9,23.9,23.9,45.2,25,39,1,10,14,,51790.4,1555.8,157.7,19.2,0,0
1749201001,0,0,0,19,19.9,19.9,19.9,45.3,25.1,39,1,8,12,,51880.8,1623.1,138.5,25,1.9,0
1749201601,0,0,0,20,21,21,21,45,25.1,38,1,8,12,,52705.8,1630.8,140.4,19.2,0,0
1749202201,0,0,0,23.1,24.2,24.2,24.2,44.9,25.1,38,1,10,14,,52559.6,1457.7,159.6,25,1.9,0
1749202801,0,0,0,23.5,24.6,24.6,24.6,45.5,25.1,39,1,11,16,,52751.9,1650,155.8,17.3,0,0
1749203401,0,0,0,21,22,22,22,46,25,39,1,10,14,,52565.4,1653.8,142.3,19.2,0,0
1749204001,0,0,0,16.6,17.4,17.4,17.4,46.2,25.1,39,1,6,9,,51940.4,1603.8,192.3,19.2,0,0
1749204601,0,0,0,20.4,21.4,21.4,21.4,45.6,25.2,39,1,9,13,,53513.5,1646.2,157.7,21.2,0,0
1749205201,0,0,0,22.7,23.9,24,24.1,45.2,25.3,40,1,10,14,,53555.8,1546.2,136.5,23.1,0,0
1749205801,0,0,0,16.1,16.9,16.9,16.9,45,25.2,65,1,8,12,,53394.2,1546.2,159.6,21.2,0,0
1749206401,0,0,0,14.8,15.5,15.5,15.5,44.8,25.2,30,1,6,9,,54294.2,1698.1,180.8,36.5,0,0
1749207001,0,0,0,13,13.7,13.7,13.7,44.5,25.3,38,1,7,10,,54430.8,1632.7,192.3,23.1,0,0
1749207601,0,0,0,14.3,15,15,15,44,25.4,50,1,6,9,,54357.7,1642.3,192.3,32.7,1.9,0
1749208201,0,0,0,14.3,15,15,15,43.7,25.4,38,1,6,9,,54450,1600,146.2,42.3,3.8,1.9
1749208801,0,0,0,12.6,13.2,13.2,13.2,43.5,25.6,35,1,5,8,,55636.5,1740.4,232.7,26.9,1.9,0
1749209401,0,0,0,14.2,14.9,14.9,14.9,43.2,25.7,38,1,6,9,,56913.5,1830.8,176.9,44.2,1.9,0
1749210001,0,0,0,13.2,13.9,13.9,13.9,42.5,25.7,35,1,6,9,,57730.8,1800,184.6,50,0,0
1749210601,0,0,0,12.4,13,13,13,42.2,25.8,39,1,6,9,,57678.8,1830.8,188.5,63.5,0,0
1749211201,0,0,0,12.5,13.1,13.1,13.1,42.2,25.8,43,1,5,8,,57640.4,1848.1,207.7,30.8,1.9,0
1749211801,0,0,0,13.1,14.7,15.6,16,41.7,26,39,1,6,9,,58371.2,1898.1,201.9,50,0,0
1749212401,0,0,0,15.1,15.8,15.8,15.8,42.2,26.1,43,1,7,10,,58942.3,1888.5,186.5,34.6,5.8,0
1749213001,0,0,0,13.7,15.2,16,16.3,42,26.2,34,1,6,9,,60134.6,1925,234.6,36.5,0,0
1749213601,0,0,0,12.1,12.7,12.7,12.7,41.8,26.2,32,1,6,9,,60892.3,1794.2,198.1,28.8,0,0
1749214201,0,0,0,11.3,11.9,11.9,11.9,41.2,26.2,46,1,6,9,,61715.4,2021.2,230.8,34.6,0,0
1749214801,0,0,0,11.5,13.1,13.9,14.3,41.3,26.2,48,1,5,8,,62709.6,2040.4,234.6,53.8,1.9,0
1749215401,0,0,0,11.6,12.1,12.1,12.1,41.7,26.2,35,1,5,8,,63651.9,2080.8,203.8,48.1,3.8,0
1749216001,0,0,0,12.8,13.4,13.4,13.4,41.9,26.1,37,1,6,9,,64101.9,2046.2,209.6,61.5,1.9,1.9
1749216601,0,0,0,11.9,12.4,12.4,12.4,42.1,26,34,1,6,9,,64038.5,2173.1,240.4,51.9,0,0
1749217201,0,0,0,12.1,12.7,12.7,12.7,42.2,26,39,1,5,8,,65738.5,2092.3,209.6,55.8,3.8,1.9
1749217801,0,0,0,12.3,12.8,12.8,12.8,42,26,38,1,5,8,,65407.7,2138.5,226.9,51.9,1.9,0
1749218401,0,0,0,12.3,12.9,12.9,12.9,41.8,25.9,38,1,6,9,,65436.5,2053.8,248.1,69.2,0,0
1749219001,0,0,0,12.2,12.8,12.8,12.8,42,25.8,39,1,6,9,,65409.6,2121.2,226.9,53.8,3.8,0
1749219601,0,0,0,12.5,13.2,13.2,13.2,41.8,25.8,41,1,6,9,,66357.7,2211.5,236.5,57.7,0,1.9
1749220201,0,0,0,12.5,13.1,13.1,13.1,41.1,25.8,43,1,,,,66823.1,2217.3,228.8,50,1.9,0
1749220801,0,0,0,12.7,13.4,13.4,13.4,40.6,25.6,37,1,5,8,,65715.4,2092.3,303.8,61.5,0,0
1749221401,0,0,0,12.1,12.7,12.7,12.7,40.3,25.5,41,1,5,8,,65132.7,2115.4,242.3,55.8,1.9,0
1749222001,0,0,0,12.6,13.2,13.2,13.2,40.6,25.5,40,1,5,8,,65984.6,2151.9,228.8,55.8,7.7,0
1749222601,0,0,0,12.5,13.1,13.1,13.1,40.4,25.4,36,1,6,9,,64871.2,2194.2,240.4,67.3,0,0
1749223201,0,0,0,12.4,13,13,13,40.7,25.3,46,1,,,,64178.8,2125,248.1,51.9,7.7,0
1749223801,0,0,0,12,12.6,12.6,12.6,40.5,25.3,42,1,6,9,,63873.1,2130.8,269.2,53.8,3.8,0
1749224401,0,0,0,11.9,12.4,12.4,12.4,40.5,25.3,40,1,5,8,,63096.2,2065.4,282.7,71.2,5.8,0
1749225001,0,0,0,11.8,12.4,12.4,12.4,40.5,25.2,42,1,6,9,,62050,2059.6,234.6,50,0,0
1749225601,0,0,0,11.4,12,12,12,40.8,25.2,37,1,5,8,,62426.9,2042.3,286.5,32.7,0,0
1749226201,0,0,0,10.9,11.4,11.4,11.4,40.8,25.1,39,1,5,8,,63230.8,2080.8,317.3,50,1.9,0
1749226801,0,0,0,11.4,11.9,11.9,11.9,41.1,25,39,1,5,8,,61998.1,2126.9,280.8,73.1,1.9,0
1749227401,0,0,0,11.2,11.7,11.7,11.7,41.2,25,40,1,6,9,,62276.9,2126.9,294.2,61.5,0,0
1749228001,0,0,0,11,11.5,11.5,11.5,40.9,24.9,39,1,5,8,,61386.5,2126.9,319.2,57.7,0,0
1749228601,0,0,0,11.3,11.9,11.9,11.9,41,24.8,39,1,5,8,,61267.3,2094.2,315.4,63.5,0,0
1749229201,0,0,0,11.2,11.7,11.7,11.7,40.5,24.8,37,1,4,6,,60003.8,2075,265.4,82.7,3.8,0
1749229801,0,0,0,11.3,11.9,11.9,11.9,41.1,24.8,40,1,5,8,,59355.8,2196.2,292.3,92.3,1.9,0
1749230401,0,0,0,10.8,11.3,11.3,11.3,40.7,24.7,41,1,5,8,,58142.3,2101.9,326.9,88.5,0,0
1749231001,0,0,0,11.6,12.1,12.1,12.1,40.7,24.7,40,1,4,6,,57023.1,1942.3,280.8,90.4,5.8,0
1749231601,0,0,0,10,10.5,10.5,10.5,40.9,24.6,41,1,5,8,,56428.8,1980.8,284.6,88.5,1.9,3.8
